sale_id,sale_date,customer_id,dealer_id,salesperson_id,company_name,car_name,quantity,unit_price,total_price,payment_method,country
831,2024-03-18,CL0610,DL014,SP006,Jaguar Land Rover,Jaguar E-PACE,1,48133.78,48133.78,Leasing,Brazil
832,2024-02-23,CL0472,DL002,SP001,Jeep,Gladiator Mojave Edition,3,55406.88,166220.64,Cash,UK
833,2021-05-28,CL0171,DL011,SP017,Ford,GT,2,463063.58,926127.16,Cash,France
834,2022-10-01,CL0040,DL009,SP016,HYUNDAI,I20,2,14649.44,29298.88,Leasing,Brazil
835,2022-12-17,CL0514,DL003,SP004,HYUNDAI,I20,2,15590.98,31181.96,Leasing,UK
836,2022-08-13,CL0002,DL008,SP002,Peugeot,5008 Active,3,33986.91,101960.73,Leasing,Australia
837,2021-11-03,CL0772,DL013,SP016,BMW,116D ADVANTAGE,3,33382.01,100146.03,Financing,Brazil
838,2022-05-29,CL0259,DL001,SP015,Volkswagen,Golf R Cabriolet,3,46568.44,139705.32,Cash,UK
839,2021-09-29,CL0716,DL008,SP016,Mazda,818,2,12668.35,25336.7,Financing,Italy
840,2023-09-02,CL0518,DL009,SP013,Chevrolet,Blazer Premier,3,43836.88,131510.64,Financing,USA
841,2021-07-11,CL0250,DL013,SP001,GMC,Canyon AT4X,3,47497.32,142491.96,Leasing,Germany
842,2020-09-22,CL0018,DL013,SP010,LAMBORGHINI,URUS,2,216532.34,433064.68,Leasing,Spain
843,2021-02-05,CL0196,DL005,SP010,ROLLS ROYCE,WRAITH KRYPTOS,3,335536.33,1006608.99,Financing,France
844,2020-05-25,CL0795,DL014,SP001,Nissan,Sunny NISMO Edition,3,22659.06,67977.18,Cash,Germany
845,2021-05-24,CL0151,DL001,SP009,Porsche,911 Carrera 4 GTS,1,145556.0,145556.0,Cash,Japan
846,2022-08-31,CL0118,DL015,SP003,TOYOTA,COROLLA HATCHBACK XSE,2,22983.56,45967.12,Leasing,UK
847,2020-09-22,CL0326,DL001,SP007,Volvo,Volvo FE,3,93358.94,280076.82,Leasing,Italy
848,2024-01-30,CL0118,DL011,SP004,TOYOTA,CELICA,3,22599.75,67799.25,Cash,Italy
849,2020-01-28,CL0317,DL013,SP012,Nissan,GT-R V-Spec,2,164902.0,329804.0,Financing,Japan
850,2020-09-05,CL0071,DL001,SP019,Jaguar Land Rover,Jaguar F-Type Coupe R,1,109691.69,109691.69,Leasing,Brazil
851,2022-04-05,CL0749,DL013,SP020,Kia,Telluride EX,3,42478.47,127435.41,Cash,France
852,2020-02-25,CL0325,DL015,SP008,Jaguar Land Rover,Jaguar I-PACE First Edition,1,85259.36,85259.36,Financing,Brazil
853,2022-07-17,CL0692,DL002,SP007,Chevrolet,Tahoe Midnight Edition,2,66427.53,132855.06,Financing,France
854,2021-01-18,CL0133,DL010,SP007,AUDI,E-TRON SPORTBACK,3,84327.89,252983.67,Financing,China
855,2023-09-20,CL0654,DL002,SP014,LAMBORGHINI,AVENTADOR S,1,429783.98,429783.98,Leasing,Australia
856,2021-07-12,CL0163,DL002,SP019,BMW,120D EFFICIENTDYNAMICS,3,39930.36,119791.08,Leasing,Germany
857,2021-06-18,CL0201,DL009,SP004,Tesla,Model X Plaid,1,124718.69,124718.69,Financing,Japan
858,2024-05-18,CL0770,DL003,SP005,FERRARI,PORTOFINO,3,209090.39,627271.17,Cash,Australia
859,2024-06-17,CL0474,DL013,SP008,Nissan,Lucino,3,11525.44,34576.32,Cash,Japan
860,2021-12-11,CL0550,DL012,SP015,Kia,Seltos SX Turbo,3,32596.42,97789.26,Cash,China
861,2023-11-21,CL0633,DL005,SP014,Mitsubishi,Xpander Cross,1,19235.85,19235.85,Leasing,France
862,2020-07-24,CL0502,DL003,SP019,Cadillac,XT5,2,43693.06,87386.12,Financing,Australia
863,2023-11-12,CL0189,DL015,SP018,Volkswagen,Sharan Business,3,37125.25,111375.75,Cash,UK
864,2022-03-31,CL0329,DL012,SP014,Ford,Transit,2,39863.05,79726.1,Leasing,Japan
865,2024-03-04,CL0625,DL004,SP007,AUDI,RS7 SPORTBACK,1,118575.65,118575.65,Cash,Japan
866,2020-04-06,CL0727,DL007,SP001,Chevrolet,Silverado 1500 High Country,2,65863.16,131726.32,Leasing,Brazil
867,2020-04-17,CL0788,DL004,SP002,Jeep,Renegade 4xe,3,40673.37,122020.11,Cash,USA
868,2024-12-14,CL0029,DL008,SP016,AUDI,Q3,1,32672.26,32672.26,Cash,Spain
869,2024-04-22,CL0724,DL009,SP007,GMC,Sierra 1500 Denali Ultimate,3,80152.15,240456.45,Financing,UK
870,2022-06-06,CL0247,DL004,SP014,Volkswagen,Touareg R,2,73785.8,147571.6,Financing,Germany
871,2023-01-01,CL0159,DL005,SP005,Volkswagen,Polo TDI,1,21373.75,21373.75,Leasing,Brazil
872,2020-12-18,CL0185,DL012,SP002,Porsche,Cayenne Coupe Turbo E-Hybrid,2,196826.79,393653.58,Leasing,Italy
873,2024-12-20,CL0543,DL010,SP012,Ford,Edge,1,36086.93,36086.93,Leasing,USA
874,2023-03-04,CL0444,DL009,SP020,Kia,Niro Touring,1,36264.04,36264.04,Financing,Germany
875,2024-10-30,CL0576,DL012,SP001,GMC,Acadia Black Edition,2,48508.01,97016.02,Financing,Australia
876,2022-03-15,CL0599,DL007,SP004,Mazda,Sentia,2,23026.88,46053.76,Cash,Spain
877,2024-08-01,CL0681,DL002,SP017,Jeep,Grand Cherokee Summit Reserve,3,68106.04,204318.12,Cash,Japan
878,2020-02-09,CL0509,DL014,SP020,Volkswagen,Touareg,1,55947.72,55947.72,Financing,China
879,2020-07-30,CL0193,DL001,SP013,Mazda,RX-3,2,15384.08,30768.16,Financing,Italy
880,2024-06-20,CL0575,DL006,SP016,Volvo,Volvo FH16,3,166951.56,500854.68,Cash,Italy
881,2020-05-12,CL0196,DL013,SP003,Nissan,Patrol Legend Edition,3,86384.18,259152.54,Leasing,UK
882,2023-03-23,CL0080,DL006,SP014,Bugatti,Divo,3,6100156.17,18300468.51,Cash,China
883,2022-06-21,CL0755,DL015,SP016,Volkswagen,T-Roc,1,28738.38,28738.38,Leasing,Brazil
884,2023-12-08,CL0741,DL002,SP018,Porsche,911 GT4 RS,1,219888.55,219888.55,Financing,China
885,2022-04-15,CL0626,DL015,SP010,GMC,Sierra 3500HD,1,46660.76,46660.76,Financing,Germany
886,2020-04-29,CL0622,DL008,SP019,Mazda,Verisa,2,14530.86,29061.72,Financing,USA
887,2022-04-30,CL0440,DL004,SP018,Mitsubishi,Triton GLX-R,2,26419.83,52839.66,Cash,China
888,2022-04-14,CL0706,DL012,SP016,Nissan,Note,3,16200.23,48600.69,Leasing,Germany
889,2024-10-15,CL0616,DL012,SP019,Nissan,Pathfinder Hybrid,2,39393.41,78786.82,Cash,China
890,2020-04-12,CL0236,DL010,SP009,Jeep,Wagoneer,1,64450.38,64450.38,Leasing,Spain
891,2022-12-13,CL0056,DL005,SP009,Mazda,Parkway,1,18215.88,18215.88,Leasing,UK
892,2023-01-05,CL0312,DL008,SP018,Kia,Stinger Scorpion Edition,3,50841.71,152525.13,Financing,Italy
893,2023-10-17,CL0071,DL011,SP019,Kia,Forte Limited Edition,1,22425.14,22425.14,Leasing,China
894,2023-08-26,CL0662,DL002,SP011,Nissan,Qashqai Tekna,1,34412.21,34412.21,Financing,Germany
895,2022-07-03,CL0740,DL010,SP014,Nissan,NV2500,3,33776.89,101330.67,Financing,Italy
896,2021-12-21,CL0382,DL007,SP003,Nissan,President,2,69009.82,138019.64,Cash,USA
897,2022-02-17,CL0120,DL004,SP011,Mazda,818,2,15137.58,30275.16,Cash,Japan
898,2024-09-02,CL0601,DL009,SP020,Mitsubishi,ASX Dynamic,2,27345.64,54691.28,Leasing,Australia
899,2022-05-14,CL0736,DL005,SP007,Volkswagen,ID.4 GTX,2,48752.03,97504.06,Leasing,UK
900,2021-02-03,CL0383,DL004,SP011,Peugeot,5008 GT,1,42630.98,42630.98,Financing,Japan
901,2020-02-22,CL0744,DL006,SP014,BMW,116i,1,27061.44,27061.44,Financing,France
902,2022-01-29,CL0501,DL001,SP002,Nissan,Elgrand,1,49343.73,49343.73,Leasing,USA
903,2023-06-23,CL0119,DL006,SP015,ASTON MARTIN,LAGONDA TARAF,1,1179624.2,1179624.2,Financing,Spain
904,2020-12-19,CL0401,DL011,SP014,Nissan,Atlas,3,36541.86,109625.58,Financing,Spain
905,2024-11-29,CL0768,DL009,SP020,Porsche,911 RSR (Motorsport Edition),3,777374.25,2332122.75,Cash,USA
906,2021-01-08,CL0647,DL004,SP010,TOYOTA,INNOVA HYCROSS,3,38989.51,116968.53,Financing,UK
907,2023-01-18,CL0412,DL006,SP012,Nissan,Patrol Desert Edition,3,98182.25,294546.75,Financing,China
908,2022-04-04,CL0473,DL012,SP012,Jeep,Renegade,3,28573.18,85719.54,Leasing,UK
909,2024-11-26,CL0543,DL001,SP011,Tata Motors,Hexa,3,20007.56,60022.68,Cash,China
910,2021-03-21,CL0704,DL012,SP012,Ford,Taurus,2,32462.63,64925.26,Financing,Australia
911,2023-09-11,CL0726,DL003,SP001,Mazda,Titan (Truck),2,27111.34,54222.68,Leasing,China
912,2023-09-30,CL0639,DL008,SP001,Kia,EV6 First Edition,1,53646.35,53646.35,Financing,China
913,2023-11-03,CL0172,DL001,SP013,Mazda,Mazda3,1,20322.37,20322.37,Leasing,China
914,2024-11-28,CL0193,DL002,SP011,Volkswagen,Passat Alltrack TDI,1,36156.09,36156.09,Cash,China
915,2021-05-23,CL0538,DL001,SP004,GMC,Canyon SLT,1,38525.23,38525.23,Leasing,UK
916,2020-04-09,CL0277,DL013,SP008,Ford,Bronco Raptor,2,71855.9,143711.8,Cash,Germany
917,2024-02-05,CL0776,DL003,SP006,Acura,TLX 2.4L,3,34282.32,102846.96,Cash,Germany
918,2021-03-13,CL0378,DL013,SP018,Nissan,280ZX,3,35088.37,105265.11,Leasing,Japan
919,2022-08-20,CL0271,DL006,SP018,Volkswagen,Sharan Business,3,37612.81,112838.43,Cash,Germany
920,2021-12-19,CL0767,DL013,SP008,GMC,Canyon AT4,1,46421.17,46421.17,Cash,UK
921,2020-11-20,CL0704,DL008,SP001,Nissan,Patrol Super Safari,3,54266.91,162800.73,Financing,Japan
922,2020-04-29,CL0613,DL014,SP018,BMW,X3 M COMPETITION,3,75080.24,225240.72,Cash,Brazil
923,2024-05-23,CL0710,DL003,SP003,Nissan,X-Trail GT,2,37368.8,74737.6,Cash,UK
924,2024-08-02,CL0435,DL012,SP006,Mitsubishi,L200 Barbarian X,1,29991.91,29991.91,Leasing,China
925,2022-12-07,CL0558,DL012,SP020,Chevrolet,Colorado,2,30997.79,61995.58,Cash,UK
926,2021-06-08,CL0169,DL005,SP009,Tesla,Model S Plaid,1,113337.9,113337.9,Leasing,France
927,2020-07-24,CL0479,DL004,SP011,Nissan,Ariya E-4ORCE,3,56798.1,170394.3,Cash,France
928,2024-08-25,CL0219,DL005,SP002,AUDI,A6,2,53318.64,106637.28,Financing,USA
929,2024-08-29,CL0732,DL005,SP018,Nissan,X-Trail,3,26420.33,79260.99,Leasing,Italy
930,2022-01-16,CL0742,DL013,SP001,Nissan,GT-R NISMO,1,217468.22,217468.22,Leasing,Spain
931,2022-12-24,CL0234,DL002,SP018,Volkswagen,Touareg V6,1,58411.34,58411.34,Leasing,Spain
932,2024-11-19,CL0321,DL002,SP003,Peugeot,208 GTI,3,25465.34,76396.02,Leasing,Spain
933,2023-09-13,CL0400,DL011,SP020,ROLLS ROYCE,GHOST ZENITH,1,361232.88,361232.88,Cash,Spain
934,2023-01-21,CL0481,DL012,SP015,KIA,SPORTAGE SX TURBO,3,34569.79,103709.37,Financing,Spain
935,2020-01-24,CL0466,DL007,SP008,Peugeot,Partner,2,23381.61,46763.22,Leasing,Germany
936,2022-01-07,CL0120,DL013,SP020,FERRARI,F8 TRIBUTO,3,286565.87,859697.61,Cash,Germany
937,2023-09-30,CL0094,DL012,SP020,Porsche,911 Targa 4 Lightweight,3,133063.12,399189.36,Leasing,UK
938,2024-01-08,CL0169,DL005,SP017,Porsche,Cayenne Turbo,1,117034.42,117034.42,Cash,France
939,2020-12-04,CL0516,DL009,SP004,Peugeot,508 Allure,1,36329.23,36329.23,Financing,Spain
940,2020-09-08,CL0070,DL007,SP013,Volkswagen,Touareg,3,58972.91,176918.73,Leasing,Japan
941,2021-11-14,CL0002,DL012,SP003,Peugeot,508 PSE,1,63060.88,63060.88,Cash,Japan
942,2021-08-27,CL0470,DL006,SP008,Jeep,Wrangler Rubicon,1,42517.76,42517.76,Cash,Spain
943,2024-09-01,CL0724,DL001,SP003,HYUNDAI,Kona,2,21320.66,42641.32,Financing,Japan
944,2021-06-04,CL0207,DL009,SP019,Jaguar Land Rover,Jaguar F-Type P450 AWD,2,97035.27,194070.54,Cash,Brazil
945,2024-09-26,CL0712,DL015,SP003,Nissan,Atlas,2,33976.59,67953.18,Leasing,Italy
946,2022-08-22,CL0507,DL009,SP018,Peugeot,508 PSE,2,55262.62,110525.24,Financing,Spain
947,2022-10-30,CL0750,DL002,SP014,Ford,Expedition,2,48911.46,97822.92,Financing,Brazil
948,2024-02-22,CL0422,DL001,SP006,Volkswagen,Beetle Dune,1,32678.1,32678.1,Leasing,Australia
949,2022-12-23,CL0684,DL015,SP009,Porsche,Panamera Platinum Edition,2,106168.54,212337.08,Cash,Spain
950,2022-09-05,CL0636,DL015,SP015,Ford,Escape (Kuga),1,23063.42,23063.42,Cash,France
951,2022-07-07,CL0143,DL010,SP017,Ford,Mustang Mach-E,1,39714.47,39714.47,Leasing,Brazil
952,2021-11-10,CL0037,DL004,SP013,Nissan,NV200,1,29497.6,29497.6,Financing,Germany
953,2020-04-10,CL0254,DL006,SP015,BMW,530i,1,56196.83,56196.83,Financing,USA
954,2023-06-24,CL0656,DL013,SP018,Mitsubishi,Outlander PHEV,2,41050.84,82101.68,Financing,USA
955,2020-09-25,CL0354,DL010,SP012,Mazda,RX-7,2,30979.18,61958.36,Financing,USA
956,2024-11-18,CL0108,DL007,SP014,Volkswagen,Polo Vivo,2,15123.81,30247.62,Cash,Japan
957,2021-06-18,CL0390,DL012,SP014,Cadillac,CT5-V Blackwing,2,90614.22,181228.44,Cash,USA
958,2021-11-08,CL0282,DL011,SP004,Jaguar Land Rover,Jaguar I-PACE Electric Performance,1,79943.1,79943.1,Cash,Brazil
959,2023-02-27,CL0712,DL001,SP009,Mazda,929,1,24095.63,24095.63,Cash,Australia
960,2020-09-07,CL0513,DL003,SP010,Acura,MDX Hybrid,3,49756.23,149268.69,Leasing,UK
961,2023-10-04,CL0595,DL011,SP009,Jeep,Wrangler 4xe,2,51506.39,103012.78,Leasing,Brazil
962,2020-04-18,CL0465,DL004,SP007,BMW,114D,1,26902.84,26902.84,Leasing,UK
963,2021-04-23,CL0015,DL002,SP005,Ford,F-450 Super Duty,1,59288.79,59288.79,Financing,Germany
964,2020-02-29,CL0666,DL013,SP014,ASTON MARTIN,VANTAGE F1,2,195174.45,390348.9,Financing,Spain
965,2024-12-26,CL0071,DL012,SP018,GMC,Canyon AT4X,2,47674.13,95348.26,Financing,Italy
966,2023-10-27,CL0188,DL002,SP002,Volkswagen,Up! Cabriolet,1,17095.11,17095.11,Leasing,Brazil
967,2023-06-19,CL0315,DL001,SP015,NISSAN,TITAN,1,40086.27,40086.27,Cash,Spain
968,2024-07-04,CL0259,DL011,SP003,BMW,116D,3,30973.77,92921.31,Financing,UK
969,2023-11-20,CL0635,DL013,SP002,Nissan,Stanza Wagon,2,20191.91,40383.82,Financing,Italy
970,2022-06-13,CL0223,DL004,SP002,BMW,I8 ROADSTER,3,157454.2,472362.6,Cash,USA
971,2023-07-11,CL0320,DL009,SP013,Ford,Explorer Platinum,2,51814.07,103628.14,Financing,Australia
972,2022-07-06,CL0110,DL002,SP011,KIA,SPORTAGE 2024(SX TURBO AWD),3,39773.98,119321.94,Leasing,Brazil
973,2024-03-26,CL0718,DL004,SP002,Toyota,RAV4 (6th Gen),3,30732.73,92198.19,Leasing,Germany
974,2020-01-10,CL0704,DL001,SP016,Acura,NSX Type S,2,160444.07,320888.14,Cash,Brazil
975,2023-03-12,CL0503,DL001,SP018,Nissan,Ariya Empower+,3,62124.58,186373.74,Cash,France
976,2023-05-15,CL0499,DL001,SP015,Cadillac,XT6,3,48772.75,146318.25,Leasing,Spain
977,2023-09-22,CL0596,DL005,SP004,TOYOTA,RAV4,1,24669.29,24669.29,Financing,China
978,2022-10-26,CL0424,DL003,SP015,BMW,116i,2,26481.31,52962.62,Financing,Spain
979,2020-04-27,CL0608,DL004,SP014,Tata Motors,Tigor EV,1,15602.04,15602.04,Leasing,France
980,2022-02-06,CL0035,DL014,SP010,Volkswagen,Caddy Maxi,1,24413.94,24413.94,Leasing,Italy
981,2021-07-17,CL0101,DL009,SP006,BMW,125D,2,46093.96,92187.92,Financing,Japan
982,2022-07-21,CL0155,DL012,SP015,Cadillac,CT4-V Blackwing,3,66323.92,198971.76,Financing,Spain
983,2024-12-25,CL0213,DL005,SP009,Volkswagen,Scirocco R,3,39004.51,117013.53,Leasing,Australia
984,2024-12-14,CL0713,DL013,SP017,LAMBORGHINI,AVENTADOR S,1,441197.05,441197.05,Cash,Australia
985,2021-01-31,CL0147,DL003,SP015,GMC,Hummer EV SUV Edition 1,1,94965.54,94965.54,Leasing,Japan
986,2020-12-30,CL0525,DL013,SP015,Kia,Telluride Nightfall Edition,2,50237.46,100474.92,Cash,Australia
987,2020-09-21,CL0177,DL003,SP002,LAMBORGHINI,HURACAN  PERFORMANTE SPYDER,2,335506.13,671012.26,Financing,Brazil
988,2022-01-12,CL0463,DL012,SP015,Volkswagen,Arteon Shooting Brake,1,46819.03,46819.03,Financing,Japan
989,2020-02-24,CL0385,DL004,SP019,Cadillac,CT5-V,2,47267.36,94534.72,Cash,USA
990,2021-07-11,CL0396,DL003,SP019,Peugeot,2008 Active,3,22369.99,67109.97,Financing,UK
991,2024-08-03,CL0285,DL010,SP006,Porsche,718 Cayman S,3,68591.26,205773.78,Financing,Japan
992,2020-02-11,CL0401,DL014,SP017,Jaguar Land Rover,Jaguar XE S,3,57679.25,173037.75,Leasing,China
993,2024-11-25,CL0758,DL012,SP012,BMW,X3 M COMPETITION,1,65092.67,65092.67,Financing,Brazil
994,2020-10-29,CL0553,DL008,SP005,Volkswagen,Beetle Dune,2,30247.48,60494.96,Cash,USA
995,2021-06-03,CL0529,DL012,SP005,Jeep,Wagoneer S (Electric),3,82652.72,247958.16,Financing,Spain
996,2022-02-13,CL0770,DL014,SP008,TOYOTA,FORTUNER GR SPORT,1,60174.64,60174.64,Cash,USA
997,2022-12-01,CL0495,DL013,SP005,BMW,118i XDRIVE,1,33671.01,33671.01,Cash,Japan
998,2023-02-25,CL0573,DL011,SP014,TOYOTA,C-HR,2,22377.12,44754.24,Leasing,Brazil
999,2020-06-17,CL0787,DL003,SP009,Mitsubishi,Pajero GLS,2,40910.81,81821.62,Cash,UK
1000,2023-11-19,CL0051,DL001,SP015,Mazda,MX-5 Superlight Concept,3,32537.94,97613.82,Leasing,Spain
1001,2021-04-01,CL0629,DL008,SP011,ASTON MARTIN,LAGONDA TARAF,1,1024284.35,1024284.35,Financing,Brazil
1002,2023-02-03,CL0270,DL002,SP011,BMW,125D,1,43948.3,43948.3,Financing,Brazil
1003,2021-02-06,CL0295,DL010,SP012,BMW,118i SPORTLINE,1,34018.96,34018.96,Financing,France
1004,2024-05-18,CL0395,DL002,SP018,Volkswagen,Golf GTI,3,34057.01,102171.03,Cash,UK
1005,2021-04-11,CL0185,DL004,SP009,Nissan,Infiniti QX55*,2,47450.47,94900.94,Financing,Italy
1006,2020-11-18,CL0131,DL008,SP005,Tata Motors,Tiago EV,2,10087.32,20174.64,Cash,Spain
1007,2023-06-13,CL0030,DL013,SP013,GMC,Terrain,2,31142.13,62284.26,Leasing,France
1008,2020-07-16,CL0202,DL002,SP006,MARUTI SUZUKI,SWIFT,1,10881.6,10881.6,Financing,China
1009,2020-08-09,CL0317,DL011,SP015,Acura,RDX SH-AWD,1,51822.94,51822.94,Cash,France
1010,2021-04-10,CL0678,DL004,SP013,Ford,E-Series Cutaway,2,38995.25,77990.5,Cash,Japan
1011,2022-12-19,CL0718,DL009,SP007,Jaguar Land Rover,Jaguar XE P300 R-Dynamic,3,55060.57,165181.71,Leasing,Japan
1012,2022-09-27,CL0374,DL004,SP015,Kia,EV6 GT Performance,2,64967.23,129934.46,Cash,Italy
1013,2022-01-18,CL0503,DL004,SP009,TOYOTA,C-HR,1,25618.59,25618.59,Cash,Japan
1014,2023-12-20,CL0663,DL007,SP015,Jeep,Jeep Cherokee X Edition,2,41094.96,82189.92,Financing,Brazil
1015,2024-12-12,CL0525,DL006,SP001,Kia,Rio 5-Door S,3,18010.4,54031.2,Financing,USA
1016,2021-09-18,CL0769,DL008,SP004,Nissan,Datsun 510,3,26570.25,79710.75,Leasing,Spain
1017,2020-04-22,CL0044,DL014,SP014,BMW,Mclaren 720s,2,476831.27,953662.54,Financing,USA
1018,2020-08-27,CL0414,DL004,SP005,Nissan,Patrol Desert Edition,1,97971.79,97971.79,Financing,Japan
1019,2020-03-28,CL0102,DL008,SP011,Volkswagen,Teramont,1,32087.29,32087.29,Leasing,Brazil
1020,2024-11-09,CL0337,DL014,SP018,Nissan,Patrol Legend Edition,3,103089.41,309268.23,Financing,China
1021,2021-03-27,CL0109,DL008,SP008,Volkswagen,Beetle,1,21149.41,21149.41,Financing,Japan
1022,2024-12-23,CL0197,DL013,SP016,Volkswagen,Golf,1,22720.77,22720.77,Cash,Brazil
1023,2021-02-24,CL0780,DL008,SP005,Jaguar Land Rover,Jaguar XE R-Sport AWD,2,58803.51,117607.02,Cash,Australia
1024,2021-03-16,CL0651,DL014,SP009,HYUNDAI,I10,1,11183.82,11183.82,Cash,France
1025,2020-05-21,CL0639,DL014,SP011,Peugeot,2008 Active,1,24154.48,24154.48,Leasing,China
1026,2022-10-18,CL0550,DL013,SP015,Ford,Explorer Plug-in Hybrid,1,54489.44,54489.44,Cash,USA
1027,2023-02-11,CL0332,DL009,SP016,Porsche,Taycan GTS,3,145401.13,436203.39,Financing,Spain
1028,2023-12-09,CL0532,DL002,SP011,Porsche,911 Carrera 4 GTS,3,143277.05,429831.15,Cash,Italy
1029,2024-09-12,CL0176,DL010,SP009,Mazda,121,3,11054.34,33163.02,Cash,France
1030,2022-05-09,CL0510,DL002,SP009,Nissan,Cedric,3,19969.03,59907.09,Financing,Australia
1031,2024-11-05,CL0244,DL011,SP010,Bugatti,Bolide,1,4923991.3,4923991.3,Leasing,Japan
1032,2023-04-07,CL0524,DL013,SP012,Volkswagen,Scirocco R,2,37140.9,74281.8,Leasing,Italy
1033,2024-10-14,CL0419,DL005,SP012,Mitsubishi,Pajero GLS,3,48120.82,144362.46,Leasing,USA
1034,2024-10-18,CL0415,DL001,SP007,Mazda,Bongo Friendee,3,19153.16,57459.48,Leasing,UK
1035,2023-04-28,CL0561,DL007,SP020,BMW,118i,2,29417.11,58834.22,Cash,Australia
1036,2022-12-13,CL0354,DL015,SP003,Volkswagen,Arteon Shooting Brake,2,53584.4,107168.8,Cash,China
1037,2022-12-05,CL0141,DL010,SP006,Mitsubishi,L200 Barbarian X,2,27409.95,54819.9,Leasing,Japan
1038,2020-07-21,CL0035,DL006,SP019,LAMBORGHINI,HURACAN EVO,3,280891.69,842675.07,Cash,France
1039,2023-06-04,CL0121,DL010,SP005,Tata Motors,Sumo Gold,2,14224.74,28449.48,Leasing,France
1040,2020-10-01,CL0391,DL013,SP011,Chevrolet,Bolt EV,3,27295.91,81887.73,Financing,Brazil
1041,2023-07-16,CL0781,DL015,SP005,Peugeot,e-2008,1,40433.24,40433.24,Cash,Germany
1042,2024-04-07,CL0283,DL008,SP015,Mitsubishi,Airtrek,3,19142.61,57427.83,Financing,UK
1043,2024-10-10,CL0246,DL015,SP003,Nissan,Pathfinder Rock Creek,1,46941.02,46941.02,Financing,Italy
1044,2022-07-12,CL0457,DL010,SP008,Chevrolet,Camaro,2,27742.85,55485.7,Cash,UK
1045,2023-03-21,CL0784,DL012,SP006,Chevrolet,Malibu Premier,2,34492.88,68985.76,Leasing,Italy
1046,2022-02-22,CL0652,DL014,SP005,Nissan,GT-R Black Edition,3,190005.85,570017.55,Financing,USA
1047,2024-08-20,CL0736,DL002,SP012,Porsche,Cayenne Turbo S E-Hybrid Coupe,1,169004.51,169004.51,Financing,Australia
1048,2021-12-12,CL0017,DL003,SP011,Toyota,C-HR+,3,31850.31,95550.93,Financing,Spain
1049,2020-12-31,CL0584,DL002,SP009,Nissan,Latio,3,12497.18,37491.54,Leasing,USA
1050,2021-11-10,CL0334,DL013,SP005,Porsche,Cayenne,3,85372.04,256116.12,Cash,UK
1051,2021-04-29,CL0528,DL012,SP011,Volkswagen,Golf TGI,3,30926.04,92778.12,Financing,Australia
1052,2020-11-16,CL0745,DL013,SP005,Tata Motors,Altroz DCA,1,12208.9,12208.9,Financing,Germany
1053,2023-12-10,CL0130,DL012,SP020,Mitsubishi,Triton (L200),1,27347.16,27347.16,Cash,USA
1054,2023-12-23,CL0448,DL002,SP007,Volkswagen,Up! Cabriolet,2,19484.33,38968.66,Leasing,China
1055,2020-12-31,CL0374,DL008,SP005,Kia,Carnival Special Edition,2,48181.58,96363.16,Cash,Spain
1056,2024-09-09,CL0526,DL013,SP015,Porsche,Cayenne Coupe Turbo E-Hybrid,2,180742.12,361484.24,Cash,Germany
1057,2024-10-29,CL0729,DL015,SP011,Ford,Mustang Shelby GT500,2,85257.05,170514.1,Leasing,Germany
1058,2021-12-25,CL0162,DL004,SP017,Peugeot,2008,1,25768.47,25768.47,Financing,Australia
1059,2023-06-13,CL0707,DL010,SP004,Porsche,718 Boxster GTS,1,97092.0,97092.0,Cash,Germany
1060,2022-02-27,CL0427,DL004,SP016,Porsche,Taycan Cross Turismo,2,100411.69,200823.38,Financing,Spain
1061,2022-01-28,CL0355,DL004,SP020,KIA,SPORTAGE 2024(X-PRO PRESTIGE),3,35504.83,106514.49,Leasing,Brazil
1062,2021-08-11,CL0104,DL007,SP002,Porsche,Taycan,2,93053.36,186106.72,Leasing,Japan
1063,2022-07-31,CL0163,DL011,SP002,Mazda,B-Series Pickup,1,20890.25,20890.25,Financing,China
1064,2023-04-26,CL0743,DL003,SP007,MARUTI SUZUKI,SWIFT,1,10277.75,10277.75,Financing,UK
1065,2024-11-05,CL0484,DL003,SP002,KIA,SPORTAGE PHEV,1,37740.6,37740.6,Cash,China
1066,2023-03-17,CL0757,DL006,SP009,Chevrolet,Silverado 2500HD LTZ,3,55014.9,165044.7,Cash,Japan
1067,2021-06-11,CL0505,DL007,SP010,Porsche,718 Cayman GT4 RS,2,131162.94,262325.88,Cash,Brazil
1068,2021-10-06,CL0236,DL009,SP016,Nissan,Cabstar,2,27545.77,55091.54,Financing,Italy
1069,2021-12-19,CL0559,DL010,SP001,Chevrolet,Silverado 1500 RST,3,47633.07,142899.21,Financing,France
1070,2020-07-01,CL0792,DL002,SP010,Volkswagen,Golf Variant Alltrack,2,34536.2,69072.4,Financing,Brazil
1071,2020-09-27,CL0169,DL015,SP014,Nissan,March,2,10801.27,21602.54,Cash,Japan
1072,2020-08-14,CL0497,DL008,SP019,Jaguar Land Rover,Jaguar I-PACE Electric Performance,1,77049.82,77049.82,Leasing,UK
1073,2024-03-03,CL0794,DL009,SP009,LAMBORGHINI,URUS PERFORMANTE,2,228115.51,456231.02,Cash,France
1074,2021-05-06,CL0223,DL005,SP007,Kia,Sorento X-Pro Hybrid,2,45691.7,91383.4,Financing,Japan
1075,2021-04-22,CL0764,DL004,SP012,Porsche,Panamera Platinum Edition,3,94558.87,283676.61,Cash,China
